State,Sex,Year,Name,Number,Percent
KUKES,F,2013,Ermela,4,0.02
KUKES,F,2013,Ermelinda,1,0.01
KUKES,F,2013,Ermenita,1,0.01
KUKES,F,2013,Ermira,1,0.01
KUKES,F,2013,Ernela,1,0.01
KUKES,F,2013,Ersa,1,0.01
KUKES,F,2013,Erseda,1,0.01
KUKES,F,2013,Ersela,2,0.01
KUKES,F,2013,Erselda,1,0.01
KUKES,F,2013,Ersila,1,0.01
KUKES,F,2013,Ersilda,2,0.01
KUKES,F,2013,Ersjana,1,0.01
KUKES,F,2013,Esma,2,0.01
KUKES,F,2013,Esmeralda,2,0.01
KUKES,F,2013,Ester,1,0.01
KUKES,F,2013,Esther,1,0.01
KUKES,F,2013,Estjana,1,0.01
KUKES,F,2013,Estri,1,0.01
KUKES,F,2013,Fabiola,2,0.01
KUKES,F,2013,Fabjola,6,0.04
KUKES,F,2013,Farije,1,0.01
KUKES,F,2013,Fatime,1,0.01
KUKES,F,2013,Fatlinda,1,0.01
KUKES,F,2013,Fije,1,0.01
KUKES,F,2013,Fiodena,1,0.01
KUKES,F,2013,Fiona,2,0.01
KUKES,F,2013,Fjola,1,0.01
KUKES,F,2013,Fjona,3,0.02
KUKES,F,2013,Fjoralba,1,0.01
KUKES,F,2013,Fjorentina,1,0.01
KUKES,F,2013,Flavjona,1,0.01
KUKES,F,2013,Florinda,1,0.01
KUKES,F,2013,Florisa,1,0.01
KUKES,F,2013,Genta,1,0.01
KUKES,F,2013,Geralda,1,0.01
KUKES,F,2013,Gerta,1,0.01
KUKES,F,2013,Gjersika,1,0.01
KUKES,F,2013,Gjesika,1,0.01
KUKES,F,2013,Gjuliana,1,0.01
KUKES,F,2013,Gledisa,2,0.01
KUKES,F,2013,Glendjola,1,0.01
KUKES,F,2013,Gloria,2,0.01
KUKES,F,2013,Gresa,3,0.02
KUKES,F,2013,Gresilda,1,0.01
KUKES,F,2013,Griselda,3,0.02
KUKES,F,2013,Grisilda,3,0.02
KUKES,F,2013,Hafsa,1,0.01
KUKES,F,2013,Heidi,1,0.01
KUKES,F,2013,Helena,1,0.01
KUKES,F,2013,Hera,1,0.01
KUKES,F,2013,Hide,1,0.01
KUKES,F,2013,Holte,1,0.01
KUKES,F,2013,Ilda,2,0.01
KUKES,F,2013,Ilva,1,0.01
KUKES,F,2013,Inva,1,0.01
KUKES,F,2013,Irida,1,0.01
KUKES,F,2013,Irlena,1,0.01
KUKES,F,2013,Irza,1,0.01
KUKES,F,2013,Isona,1,0.01
KUKES,F,2013,Isra,1,0.01
KUKES,F,2013,Iva,1,0.01
KUKES,F,2013,Izabela,1,0.01
KUKES,F,2013,Jaela,1,0.01
KUKES,F,2013,Jasemina,2,0.01
KUKES,F,2013,Jasmina,2,0.01
KUKES,F,2013,Jesmina,1,0.01
KUKES,F,2013,Joana,3,0.02
KUKES,F,2013,Joena,1,0.01
KUKES,F,2013,Joneda,1,0.01
KUKES,F,2013,Jonela,1,0.01
KUKES,F,2013,Jonida,4,0.02
KUKES,F,2013,Jorela,1,0.01
KUKES,F,2013,Jorida,1,0.01
KUKES,F,2013,Juana,1,0.01
KUKES,F,2013,Kaltrina,1,0.01
KUKES,F,2013,Kamela,1,0.01
KUKES,F,2013,Kamila,1,0.01
KUKES,F,2013,Katalea,1,0.01
KUKES,F,2013,Kejsi,1,0.01
KUKES,F,2013,Kejtjana,1,0.01
KUKES,F,2013,Ketrina,1,0.01
KUKES,F,2013,Klara,1,0.01
KUKES,F,2013,Klarisa,1,0.01
KUKES,F,2013,Klea,7,0.04
KUKES,F,2013,Kledara,1,0.01
KUKES,F,2013,Kleida,1,0.01
KUKES,F,2013,Kleila,1,0.01
KUKES,F,2013,Kleja,1,0.01
KUKES,F,2013,Klejda,1,0.01
KUKES,F,2013,Klerina,1,0.01
KUKES,F,2013,Klesja,1,0.01
KUKES,F,2013,Klevisa,2,0.01
KUKES,F,2013,Klisjana,1,0.01
KUKES,F,2013,Klodiana,1,0.01
KUKES,F,2013,Klodjana,2,0.01
KUKES,F,2013,Kristela,1,0.01
KUKES,F,2013,Lauora,1,0.01
KUKES,F,2013,Laura,1,0.01
KUKES,F,2013,Laurela,1,0.01
KUKES,F,2013,Lavdije,1,0.01
KUKES,F,2013,Lazime,1,0.01
KUKES,F,2013,Leandra,3,0.02
KUKES,F,2013,Learta,1,0.01
KUKES,F,2013,Lediana,1,0.01
KUKES,F,2013,Ledjona,1,0.01
KUKES,F,2013,Lejla,1,0.01
KUKES,F,2013,Lejvina,1,0.01
KUKES,F,2013,Leona,2,0.01
KUKES,F,2013,Leonela,2,0.01
KUKES,F,2013,Leonita,1,0.01
KUKES,F,2013,Leonora,2,0.01
KUKES,F,2013,Liberta,1,0.01
KUKES,F,2013,Lidjana,1,0.01
KUKES,F,2013,Lindit,1,0.01
KUKES,F,2013,Lindjana,1,0.01
KUKES,F,2013,Lisiana,1,0.01
KUKES,F,2013,Lorela,1,0.01
KUKES,F,2013,Lorena,5,0.03
KUKES,F,2013,Luesa,1,0.01
KUKES,F,2013,Maida,1,0.01
KUKES,F,2013,Malvina,1,0.01
KUKES,F,2013,Mane,1,0.01
KUKES,F,2013,Manuela,2,0.01
KUKES,F,2013,Maria,1,0.01
KUKES,F,2013,Marilena,1,0.01
KUKES,F,2013,Marina,1,0.01
KUKES,F,2013,Marinela,2,0.01
KUKES,F,2013,Marisa,1,0.01
KUKES,F,2013,Marjana,1,0.01
KUKES,F,2013,Marsela,1,0.01
KUKES,F,2013,Marselda,1,0.01
KUKES,F,2013,Marsilda,2,0.01
KUKES,F,2013,Mediana,1,0.01
KUKES,F,2013,Megi,2,0.01
KUKES,F,2013,Megidjona,1,0.01
KUKES,F,2013,Meli,1,0.01
KUKES,F,2013,Melidie,1,0.01
KUKES,F,2013,Melina,1,0.01
KUKES,F,2013,Melinda,2,0.01
KUKES,F,2013,Melisa,7,0.04
KUKES,F,2013,Merijena,1,0.01
KUKES,F,2013,Merilda,1,0.01
KUKES,F,2013,Merlina,1,0.01
KUKES,F,2013,Mersida,1,0.01
KUKES,F,2013,Mikaela,1,0.01
KUKES,F,2013,Miranda,1,0.01
KUKES,F,2013,Mirela,5,0.03
KUKES,F,2013,Mirgena,2,0.01
KUKES,F,2013,Mirlinda,1,0.01
KUKES,F,2013,Mirsela,1,0.01
KUKES,F,2013,Morava,1,0.01
KUKES,F,2013,Naxhie,1,0.01
KUKES,F,2013,Neliana,1,0.01
KUKES,F,2013,Nertila,1,0.01
KUKES,F,2013,Nevena,1,0.01
KUKES,F,2013,Nikita,1,0.01
KUKES,F,2013,Nirsa,1,0.01
KUKES,F,2013,Olda,1,0.01
KUKES,F,2013,Olgerta,1,0.01
KUKES,F,2013,Olisa,1,0.01
KUKES,F,2013,Olivia,1,0.01
KUKES,F,2013,Omela,2,0.01
KUKES,F,2013,Onela,1,0.01
KUKES,F,2013,Oreda,1,0.01
KUKES,F,2013,Orgesa,2,0.01
KUKES,F,2013,Orgisa,1,0.01
KUKES,F,2013,Ori,1,0.01
KUKES,F,2013,Orkida,1,0.01
KUKES,F,2013,Orlina,1,0.01
KUKES,F,2013,Ornela,2,0.01
KUKES,F,2013,Pamela,2,0.01
KUKES,F,2013,Pranvera,1,0.01
KUKES,F,2013,Rabie,1,0.01
KUKES,F,2013,Rajla,1,0.01
KUKES,F,2013,Rakela,1,0.01
KUKES,F,2013,Rea,1,0.01
KUKES,F,2013,Rediola,1,0.01
KUKES,F,2013,Reina,3,0.02
KUKES,F,2013,Rejana,1,0.01
KUKES,F,2013,Reklebena,1,0.01
KUKES,F,2013,Rela,1,0.01
KUKES,F,2013,Remzie,1,0.01
KUKES,F,2013,Resmina,1,0.01
KUKES,F,2013,Retjona,1,0.01
KUKES,F,2013,Rezarta,1,0.01
KUKES,F,2013,Rezuela,1,0.01
KUKES,F,2013,Rigela,1,0.01
KUKES,F,2013,Rigersa,1,0.01
KUKES,F,2013,Rigerta,1,0.01
KUKES,F,2013,Rikela,1,0.01
KUKES,F,2013,Rinora,1,0.01
KUKES,F,2013,Roela,1,0.01
KUKES,F,2013,Ronela,1,0.01
KUKES,F,2013,Rosela,1,0.01
KUKES,F,2013,Rozalinda,2,0.01
KUKES,F,2013,Rozana,1,0.01
KUKES,F,2013,Rozeta,1,0.01
KUKES,F,2013,Rudina,2,0.01
KUKES,F,2013,Sabina,2,0.01
KUKES,F,2013,Sabjana,1,0.01
KUKES,F,2013,Sabjola,1,0.01
KUKES,F,2013,Sadie,1,0.01
KUKES,F,2013,Sadiela,1,0.01
KUKES,F,2013,Sanije,2,0.01
KUKES,F,2013,Sara,7,0.04
KUKES,F,2013,Sarmonela,1,0.01
KUKES,F,2013,Seada,1,0.01
KUKES,F,2013,Sedije,1,0.01
KUKES,F,2013,Selda,1,0.01
KUKES,F,2013,Selena,1,0.01
KUKES,F,2013,Selida,1,0.01
KUKES,F,2013,Selina,1,0.01
KUKES,F,2013,Selma,3,0.02
KUKES,F,2013,Selman,1,0.01
KUKES,F,2013,Senada,1,0.01
KUKES,F,2013,Sharmila,1,0.01
KUKES,F,2013,Shpresa,1,0.01
KUKES,F,2013,Shpresim,1,0.01
KUKES,F,2013,Siandra,1,0.01
KUKES,F,2013,Sibora,2,0.01
KUKES,F,2013,Sidorela,2,0.01
KUKES,F,2013,Siena,1,0.01
KUKES,F,2013,Sihana,1,0.01
KUKES,F,2013,Siverina,1,0.01
KUKES,F,2013,Sofije,1,0.01
KUKES,F,2013,Sonila,1,0.01
KUKES,F,2013,Stejsi,2,0.01
KUKES,F,2013,Stela,1,0.01
KUKES,F,2013,Suada,2,0.01
KUKES,F,2013,Suela,3,0.02
KUKES,F,2013,Suena,1,0.01
KUKES,F,2013,Suriana,1,0.01
KUKES,F,2013,Uerda,1,0.01
KUKES,F,2013,Valentina,2,0.01
KUKES,F,2013,Venera,1,0.01
KUKES,F,2013,Veronika,1,0.01
KUKES,F,2013,Vesa,1,0.01
KUKES,F,2013,Viola,1,0.01
KUKES,F,2013,Violeta,1,0.01
KUKES,F,2013,Vjola,3,0.02
KUKES,F,2013,Vjosana,1,0.01
KUKES,F,2013,Wendi,1,0.01
KUKES,F,2013,Xhanan,1,0.01
KUKES,F,2013,Xheni,1,0.01
KUKES,F,2013,Xhenita,1,0.01
KUKES,F,2013,Xhensila,4,0.02
KUKES,F,2013,Xhesela,1,0.01
KUKES,F,2013,Xhesika,1,0.01
KUKES,F,2013,Xhevrie,1,0.01
KUKES,F,2013,Xhoana,2,0.01
KUKES,F,2013,Xhoela,1,0.01
KUKES,F,2013,Zamira,1,0.01
KUKES,F,2013,Zara,1,0.01
KUKES,F,2013,Zyle,1,0.01
LEZHE,M,2013,Aaron,2,0.01
LEZHE,M,2013,Adam,1,0.01
LEZHE,M,2013,Adelion,1,0.01
LEZHE,M,2013,Adeo,1,0.01
LEZHE,M,2013,Adi,1,0.01
LEZHE,M,2013,Adrian,2,0.01
LEZHE,M,2013,Adriano,4,0.02
LEZHE,M,2013,Adriel,1,0.01
LEZHE,M,2013,Aeldi,1,0.01
LEZHE,M,2013,Afrim,1,0.01
LEZHE,M,2013,Agri,1,0.01
LEZHE,M,2013,Ajken,1,0.01
LEZHE,M,2013,Ajvi,1,0.01
LEZHE,M,2013,Aksel,1,0.01
LEZHE,M,2013,Alan,1,0.01
LEZHE,M,2013,Alban,2,0.01
LEZHE,M,2013,Albi,1,0.01
LEZHE,M,2013,Albin,1,0.01
LEZHE,M,2013,Albion,4,0.02
LEZHE,M,2013,Aldjor,1,0.01
LEZHE,M,2013,Aldo,3,0.02
LEZHE,M,2013,Alehandro,1,0.01
LEZHE,M,2013,Aleks,5,0.03
LEZHE,M,2013,Aleksander,2,0.01
LEZHE,M,2013,Alen,2,0.01
LEZHE,M,2013,Aleo,1,0.01
LEZHE,M,2013,Aleon,1,0.01
LEZHE,M,2013,Alerio,1,0.01
LEZHE,M,2013,Alesio,5,0.03
LEZHE,M,2013,Alessander,1,0.01
LEZHE,M,2013,Alessio,1,0.01
LEZHE,M,2013,Alger,1,0.01
LEZHE,M,2013,Algers,1,0.01
LEZHE,M,2013,Aljon,1,0.01
LEZHE,M,2013,Alkid,1,0.01
LEZHE,M,2013,Almir,1,0.01
LEZHE,M,2013,Alteo,1,0.01
LEZHE,M,2013,Altin,1,0.01
LEZHE,M,2013,Alvaro,1,0.01
LEZHE,M,2013,Alvin,3,0.02
LEZHE,M,2013,Amadeo,1,0.01
LEZHE,M,2013,Amarildo,5,0.03
LEZHE,M,2013,Amelia,1,0.01
LEZHE,M,2013,Amos,1,0.01
LEZHE,M,2013,Amriglen,1,0.01
LEZHE,M,2013,Anaid,3,0.02
LEZHE,M,2013,Anaidi,2,0.01
LEZHE,M,2013,Anajdi,1,0.01
LEZHE,M,2013,Andi,5,0.03
LEZHE,M,2013,Andrea,9,0.05
LEZHE,M,2013,Andriano,1,0.01
LEZHE,M,2013,Anduel,4,0.02
LEZHE,M,2013,Anduen,1,0.01
LEZHE,M,2013,Anelio,1,0.01
LEZHE,M,2013,Aneo,1,0.01
LEZHE,M,2013,Angelo,1,0.01
LEZHE,M,2013,Angjelin,1,0.01
LEZHE,M,2013,Angjelo,3,0.02
LEZHE,M,2013,Anhel,1,0.01
LEZHE,M,2013,Ania,1,0.01
LEZHE,M,2013,Anis,1,0.01
LEZHE,M,2013,Anjel,1,0.01
LEZHE,M,2013,Anselo,1,0.01
LEZHE,M,2013,Antonio,3,0.02
LEZHE,M,2013,Antonjo,1,0.01
LEZHE,M,2013,Anxhelo,6,0.03
LEZHE,M,2013,Arald,1,0.01
LEZHE,M,2013,Arbër,1,0.01
LEZHE,M,2013,Arber,2,0.01
LEZHE,M,2013,Arbi,1,0.01
LEZHE,M,2013,Arbjon,1,0.01
LEZHE,M,2013,Ardenis,2,0.01
LEZHE,M,2013,Ardian,1,0.01
LEZHE,M,2013,Ardison,1,0.01
LEZHE,M,2013,Ardit,2,0.01
LEZHE,M,2013,Ardjan,1,0.01
LEZHE,M,2013,Ares,1,0.01
LEZHE,M,2013,Argis,1,0.01
LEZHE,M,2013,Ariglen,1,0.01
LEZHE,M,2013,Arileo,1,0.01
LEZHE,M,2013,Arils,1,0.01
LEZHE,M,2013,Arjan,2,0.01
LEZHE,M,2013,Arjel,1,0.01
LEZHE,M,2013,Arjon,1,0.01
LEZHE,M,2013,Arkleo,1,0.01
LEZHE,M,2013,Arleon,1,0.01
LEZHE,M,2013,Arlindo,1,0.01
LEZHE,M,2013,Armando,6,0.03
LEZHE,M,2013,Armelo,1,0.01
LEZHE,M,2013,Armir,1,0.01
LEZHE,M,2013,Arnelt,1,0.01
LEZHE,M,2013,Aron,17,0.09
LEZHE,M,2013,Arsel,2,0.01
LEZHE,M,2013,Arseli,1,0.01
LEZHE,M,2013,Arselo,1,0.01
LEZHE,M,2013,Arsigel,1,0.01
LEZHE,M,2013,Arsikan,1,0.01
LEZHE,M,2013,Art,1,0.01
LEZHE,M,2013,Artenis,1,0.01
LEZHE,M,2013,Aulon,1,0.01
LEZHE,M,2013,Aurel,8,0.04
LEZHE,M,2013,Aurest,1,0.01
LEZHE,M,2013,Bardhyl,1,0.01
LEZHE,M,2013,Bebe,2,0.01
LEZHE,M,2013,Bekam,1,0.01
LEZHE,M,2013,Beltin,1,0.01
LEZHE,M,2013,Benjamin,1,0.01
LEZHE,M,2013,Besard,1,0.01
LEZHE,M,2013,Besart,1,0.01
LEZHE,M,2013,Besian,1,0.01
LEZHE,M,2013,Biorni,1,0.01
LEZHE,M,2013,Bjordi,1,0.01
LEZHE,M,2013,Bjorni,3,0.02
LEZHE,M,2013,Boris,1,0.01
LEZHE,M,2013,Braian,2,0.01
LEZHE,M,2013,Brajam,1,0.01
LEZHE,M,2013,Brajan,3,0.02
LEZHE,M,2013,Brajen,1,0.01
LEZHE,M,2013,Brando,1,0.01
LEZHE,M,2013,Brandon,2,0.01
LEZHE,M,2013,Brendon,1,0.01
LEZHE,M,2013,Bruglen,1,0.01
LEZHE,M,2013,Bruno,1,0.01
LEZHE,M,2013,Damian,3,0.02
LEZHE,M,2013,Damjan,1,0.01
LEZHE,M,2013,Daniel,6,0.03
LEZHE,M,2013,Danjan,1,0.01
LEZHE,M,2013,Danjel,2,0.01
LEZHE,M,2013,Dario,1,0.01
LEZHE,M,2013,David,1,0.01
LEZHE,M,2013,Davide,1,0.01
LEZHE,M,2013,Davio,1,0.01
LEZHE,M,2013,Dea,1,0.01
LEZHE,M,2013,Dean,1,0.01
LEZHE,M,2013,Ded,1,0.01
LEZHE,M,2013,Deivis,1,0.01
LEZHE,M,2013,Dejson,1,0.01
LEZHE,M,2013,Dejvi,1,0.01
LEZHE,M,2013,Dejvid,1,0.01
LEZHE,M,2013,Dejvis,1,0.01
LEZHE,M,2013,Denalto,1,0.01
LEZHE,M,2013,Deni,1,0.01
LEZHE,M,2013,Denis,2,0.01
LEZHE,M,2013,Deseo,1,0.01
LEZHE,M,2013,Detion,1,0.01
LEZHE,M,2013,Detjon,1,0.01
LEZHE,M,2013,Diamant,1,0.01
LEZHE,M,2013,Dioel,1,0.01
LEZHE,M,2013,Dion,3,0.02
LEZHE,M,2013,Dionis,10,0.05
LEZHE,M,2013,Dod,1,0.01
LEZHE,M,2013,Dominic,1,0.01
LEZHE,M,2013,Donald,2,0.01
LEZHE,M,2013,Donaldo,1,0.01
LEZHE,M,2013,Donart,1,0.01
LEZHE,M,2013,Dorian,1,0.01
LEZHE,M,2013,Drilind,1,0.01
LEZHE,M,2013,Drilon,1,0.01
LEZHE,M,2013,Drini,1,0.01
LEZHE,M,2013,Edenil,1,0.01
LEZHE,M,2013,Edison,3,0.02
LEZHE,M,2013,Edmir,1,0.01
LEZHE,M,2013,Edmond,1,0.01
LEZHE,M,2013,Edonis,1,0.01
LEZHE,M,2013,Eduan,1,0.01
LEZHE,M,2013,Egland,1,0.01
LEZHE,M,2013,Egli,1,0.01
LEZHE,M,2013,Eiden,1,0.01
LEZHE,M,2013,Elario,1,0.01
LEZHE,M,2013,Eldi,1,0.01
LEZHE,M,2013,Eldorjan,1,0.01
LEZHE,M,2013,Eliandro,1,0.01
LEZHE,M,2013,Eligert,1,0.01
LEZHE,M,2013,Eligest,1,0.01
LEZHE,M,2013,Elio,1,0.01
LEZHE,M,2013,Elion,4,0.02
LEZHE,M,2013,Elis,1,0.01
LEZHE,M,2013,Eliseo,1,0.01
LEZHE,M,2013,Elisjo,1,0.01
LEZHE,M,2013,Elivjo,1,0.01
LEZHE,M,2013,Eljo,2,0.01
LEZHE,M,2013,Eljon,2,0.01
LEZHE,M,2013,Eluis,1,0.01
LEZHE,M,2013,Elvis,1,0.01
LEZHE,M,2013,Emanuel,18,0.1
LEZHE,M,2013,Emi,1,0.01
LEZHE,M,2013,Emilio,2,0.01
LEZHE,M,2013,Emiljan,1,0.01
LEZHE,M,2013,Emiljano,1,0.01
LEZHE,M,2013,Emiriano,1,0.01
LEZHE,M,2013,Emran,1,0.01
LEZHE,M,2013,Emvi,1,0.01
LEZHE,M,2013,Endi,1,0.01
LEZHE,M,2013,Endri,1,0.01
LEZHE,M,2013,Endrison,1,0.01
LEZHE,M,2013,Endrit,1,0.01
LEZHE,M,2013,Enea,6,0.03
LEZHE,M,2013,Ened,1,0.01
LEZHE,M,2013,Eneo,2,0.01
LEZHE,M,2013,Enes,1,0.01
LEZHE,M,2013,Enio,3,0.02
LEZHE,M,2013,Enis,2,0.01
LEZHE,M,2013,Enjo,1,0.01
LEZHE,M,2013,Enkel,1,0.01
LEZHE,M,2013,Eno,1,0.01
LEZHE,M,2013,Enrik,1,0.01
LEZHE,M,2013,Enriko,2,0.01
LEZHE,M,2013,Enrion,1,0.01
LEZHE,M,2013,Enzo,1,0.01
LEZHE,M,2013,Eraldo,5,0.03
LEZHE,M,2013,Erdi,2,0.01
LEZHE,M,2013,Erdion,1,0.01
LEZHE,M,2013,Erdogan,1,0.01
LEZHE,M,2013,Ergi,6,0.03
LEZHE,M,2013,Ergis,1,0.01
LEZHE,M,2013,Eridion,1,0.01
LEZHE,M,2013,Eridjon,1,0.01
LEZHE,M,2013,Eridon,1,0.01
LEZHE,M,2013,Erigers,1,0.01
LEZHE,M,2013,Erik,2,0.01
LEZHE,M,2013,Erildi,1,0.01
LEZHE,M,2013,Eriol,1,0.01
LEZHE,M,2013,Eris,3,0.02
LEZHE,M,2013,Erjon,1,0.01
LEZHE,M,2013,Erjonë,1,0.01
LEZHE,M,2013,Erlind,1,0.01
LEZHE,M,2013,Ernis,1,0.01
LEZHE,M,2013,Eros,1,0.01
LEZHE,M,2013,Ersa,1,0.01
LEZHE,M,2013,Ersi,1,0.01
LEZHE,M,2013,Ersid,1,0.01
LEZHE,M,2013,Ervis,1,0.01
LEZHE,M,2013,Esuel,1,0.01
LEZHE,M,2013,Etien,1,0.01
LEZHE,M,2013,Everest,1,0.01
LEZHE,M,2013,Fabian,3,0.02
LEZHE,M,2013,Fabio,7,0.04
LEZHE,M,2013,Fabion,1,0.01
LEZHE,M,2013,Fabjan,5,0.03
LEZHE,M,2013,Fabjo,2,0.01
LEZHE,M,2013,Fabricio,1,0.01
LEZHE,M,2013,Fation,1,0.01
LEZHE,M,2013,Fatjon,1,0.01
LEZHE,M,2013,Fernando,1,0.01
LEZHE,M,2013,Fioraldo,1,0.01
LEZHE,M,2013,Fjordi,1,0.01
LEZHE,M,2013,Fjorisol,1,0.01
LEZHE,M,2013,Flajdi,1,0.01
LEZHE,M,2013,Flavio,5,0.03
LEZHE,M,2013,Flavjaro,1,0.01
LEZHE,M,2013,Flavjo,1,0.01
LEZHE,M,2013,Floraldo,1,0.01
LEZHE,M,2013,Florian,1,0.01
LEZHE,M,2013,Florjan,1,0.01
LEZHE,M,2013,Foreld,1,0.01
LEZHE,M,2013,Fran,1,0.01
LEZHE,M,2013,Françesk,3,0.02
LEZHE,M,2013,Françesko,1,0.01
LEZHE,M,2013,Franko,3,0.02
LEZHE,M,2013,Fransuel,1,0.01
LEZHE,M,2013,Fredinando,1,0.01
LEZHE,M,2013,Gabriel,11,0.06
LEZHE,M,2013,Geblian,1,0.01
LEZHE,M,2013,Geg,1,0.01
LEZHE,M,2013,Gegë,1,0.01
LEZHE,M,2013,Gerald,3,0.02
LEZHE,M,2013,Geraldo,3,0.02
LEZHE,M,2013,Gerard,1,0.01
LEZHE,M,2013,Gerin,1,0.01
LEZHE,M,2013,Gerson,1,0.01
LEZHE,M,2013,Gerti,1,0.01
LEZHE,M,2013,Gesart,1,0.01
LEZHE,M,2013,Gildon,1,0.01
LEZHE,M,2013,Gjejmsi,1,0.01
LEZHE,M,2013,Gjelosh,1,0.01
LEZHE,M,2013,Gjenarino,1,0.01
LEZHE,M,2013,Gjeonaldo,1,0.01
LEZHE,M,2013,Gjergj,2,0.01
LEZHE,M,2013,Gjialdo,1,0.01
LEZHE,M,2013,Gjoaldo,1,0.01
LEZHE,M,2013,Gjoan,1,0.01
LEZHE,M,2013,Gjoeljo,1,0.01
LEZHE,M,2013,Gjon,3,0.02
LEZHE,M,2013,Gjovalin,1,0.01
LEZHE,M,2013,Gledi,1,0.01
LEZHE,M,2013,Gledion,1,0.01
LEZHE,M,2013,Gledis,3,0.02
LEZHE,M,2013,GLEDJON,1,0.01
LEZHE,M,2013,Glejdi,2,0.01
LEZHE,M,2013,Glejdis,1,0.01
LEZHE,M,2013,Graciano,1,0.01
LEZHE,M,2013,Gregorio,1,0.01
LEZHE,M,2013,Grend,1,0.01
LEZHE,M,2013,Grendi,1,0.01
LEZHE,M,2013,Griseld,1,0.01
LEZHE,M,2013,Halil,1,0.01
LEZHE,M,2013,Hasan,1,0.01
LEZHE,M,2013,Henri,8,0.04
LEZHE,M,2013,Herion,1,0.01
LEZHE,M,2013,Hyqmet,1,0.01
LEZHE,M,2013,Hysen,2,0.01
LEZHE,M,2013,Igor,1,0.01
LEZHE,M,2013,Ilian,1,0.01
LEZHE,M,2013,Ilir,2,0.01
LEZHE,M,2013,Ingvi,1,0.01
LEZHE,M,2013,Isli,1,0.01
LEZHE,M,2013,Ivion,1,0.01
LEZHE,M,2013,Jak,2,0.01
LEZHE,M,2013,Jakup,1,0.01
LEZHE,M,2013,Jason,1,0.01
LEZHE,M,2013,Jetmir,1,0.01
LEZHE,M,2013,Joart,1,0.01
LEZHE,M,2013,Joel,10,0.05
LEZHE,M,2013,Joen,1,0.01
LEZHE,M,2013,Jonatan,1,0.01
LEZHE,M,2013,Jonid,1,0.01
LEZHE,M,2013,Jonison,1,0.01
LEZHE,M,2013,Joris,1,0.01
LEZHE,M,2013,Jozef,2,0.01
LEZHE,M,2013,Jozofin,1,0.01
LEZHE,M,2013,Juel,1,0.01
LEZHE,M,2013,Julian,1,0.01
LEZHE,M,2013,Juljan,2,0.01
LEZHE,M,2013,Jurgen,2,0.01
LEZHE,M,2013,Juri,1,0.01
LEZHE,M,2013,Justin,1,0.01
LEZHE,M,2013,Juventin,1,0.01
LEZHE,M,2013,Kastriot,1,0.01
LEZHE,M,2013,Keanti,1,0.01
LEZHE,M,2013,Keivin,1,0.01
LEZHE,M,2013,Kejdi,3,0.02
LEZHE,M,2013,Kejvin,2,0.01
LEZHE,M,2013,Kelian,1,0.01
LEZHE,M,2013,Kesarjo,1,0.01
LEZHE,M,2013,Kevin,5,0.03
LEZHE,M,2013,Kladijo,1,0.01
LEZHE,M,2013,Klaidi,2,0.01
LEZHE,M,2013,Klajdi,1,0.01
LEZHE,M,2013,Klaudio,2,0.01
LEZHE,M,2013,Klaurent,2,0.01
LEZHE,M,2013,Klea,1,0.01
LEZHE,M,2013,Kleandro,3,0.02
LEZHE,M,2013,Kledi,1,0.01
LEZHE,M,2013,Kledis,1,0.01
LEZHE,M,2013,Kledjo,1,0.01
LEZHE,M,2013,Kledjon,2,0.01
LEZHE,M,2013,Kleiton,2,0.01
LEZHE,M,2013,Klejdi,4,0.02
LEZHE,M,2013,Klejton,1,0.01
LEZHE,M,2013,Kleo,5,0.03
LEZHE,M,2013,Klevin,2,0.01
LEZHE,M,2013,Klevis,6,0.03
LEZHE,M,2013,Klevison,1,0.01
LEZHE,M,2013,Klodjan,1,0.01
LEZHE,M,2013,Kol,1,0.01
LEZHE,M,2013,Kreseldi,1,0.01
LEZHE,M,2013,Kriseldo,1,0.01
LEZHE,M,2013,Kristian,4,0.02
LEZHE,M,2013,Kristijano,1,0.01
LEZHE,M,2013,Kristildo,1,0.01
LEZHE,M,2013,Kristjan,4,0.02
LEZHE,M,2013,Kristo,1,0.01
LEZHE,M,2013,Kuel,1,0.01
LEZHE,M,2013,Kujtim,2,0.01
LEZHE,M,2013,Laert,1,0.01
LEZHE,M,2013,Lauren,1,0.01
LEZHE,M,2013,Leandro,7,0.04
LEZHE,M,2013,Leandros,1,0.01
LEZHE,M,2013,Leard,1,0.01
LEZHE,M,2013,Ledio,2,0.01
LEZHE,M,2013,Ledion,5,0.03
LEZHE,M,2013,Ledjo,1,0.01
LEZHE,M,2013,Leid,1,0.01
LEZHE,M,2013,Lenado,1,0.01
LEZHE,M,2013,Lendi,1,0.01
LEZHE,M,2013,Leon,5,0.03
LEZHE,M,2013,Leonard,2,0.01
LEZHE,M,2013,Leonardo,4,0.02
LEZHE,M,2013,Leonel,3,0.02
LEZHE,M,2013,Leonida,1,0.01
LEZHE,M,2013,Leonis,3,0.02
LEZHE,M,2013,Liami,1,0.01
LEZHE,M,2013,Lindon,1,0.01
LEZHE,M,2013,Lionel,5,0.03
LEZHE,M,2013,Lionis,1,0.01
LEZHE,M,2013,Lorenc,2,0.01
LEZHE,M,2013,Lorenco,2,0.01
LEZHE,M,2013,Lorenzo,1,0.01
LEZHE,M,2013,Luan,2,0.01
LEZHE,M,2013,Luis,8,0.04
